"","site_ID","growing_year","window","nobsv","extend_days","alpha","beta","C0","k2","Hs","a","TS","ERref","lnRatio"
"4943","US-Bar",2016,"195_209",105,9,0.13863620655,-0.004970178902565,6.1901667435,0.0688464464682,991.8530045,0.324552208025,16.9594958333333,5.05263214888492,0
"4944","US-Bar",2017,"195_209",114,24,0.13165090505,-0.003186931218341,5.6066792975,0.0688464464682,991.8530045,0.324552208025,16.0386137467511,6.90658917798049,0.312566584154337
"4945","US-Bar",2019,"195_209",108,21,0.1351297387,-0.003448832309425,5.0055796355,0.0688464464682,991.8530045,0.324552208025,16.7125236111111,5.95647209003918,0.164569049513811
"4946","US-Bar",2020,"195_209",106,9,0.12653785495,-0.00183122662518,3.841572294,0.0688464464682,991.8530045,0.324552208025,17.3221486111111,6.22496768787898,0.208658926533598
"4947","US-Bar",2021,"195_209",121,18,0.1404919626,-0.001477705242875,3.312572171,0.0688464464682,991.8530045,0.324552208025,16.3171027777778,7.81528107506148,0.436171604223864
"4948","US-Bar",2022,"195_209",102,12,0.14321600175,-0.00146755391754,3.101088824,0.0688464464682,991.8530045,0.324552208025,16.9179638888889,7.3347269972344,0.372710866609818
"4949","US-Bar",2023,"195_209",103,21,0.13577658035,-0.003024963956675,5.567763554,0.0688464464682,991.8530045,0.324552208025,17.5801702525991,7.64044073681678,0.413545964478031
"4950","US-Bar",2004,"209_223",109,6,0.1270742128,-0.0030908712687,4.9584412025,0.065399993588725,991.96982025,0.200273437175,16.8880152777778,3.49561113091712,-0.336852467216663
"4951","US-Bar",2005,"209_223",126,9,0.13081481,-0.00165458277424,3.038500438,0.065399993588725,991.96982025,0.200273437175,17.9792888888889,3.33682305525718,-0.383341512979839
"4952","US-Bar",2006,"209_223",136,3,0.16292830125,-0.000721679910545,0.9090261007,0.065399993588725,991.96982025,0.200273437175,18.7127444444444,3.02323062126282,-0.482034684487569
"4953","US-Bar",2007,"209_223",116,9,0.134708347,-0.003863391667415,5.83386174,0.065399993588725,991.96982025,0.200273437175,17.6442694444444,3.8163625889212,-0.249062919114734
"4954","US-Bar",2008,"209_223",103,9,0.14228188025,-0.0039568710432,5.80436827,0.065399993588725,991.96982025,0.200273437175,16.8007486111111,4.17504014623634,-0.159236712126376
"4955","US-Bar",2009,"209_223",105,24,0.13622073205,-0.00290841063905,5.41166133,0.065399993588725,991.96982025,0.200273437175,16.7924888888889,4.83796296627737,-0.0118669288481247
"4956","US-Bar",2011,"209_223",115,9,0.1532901365,-0.00517160757775,6.803193107,0.065399993588725,991.96982025,0.200273437175,17.4501722222222,4.21747806043987,-0.14912335285317
"4957","US-Bar",2012,"209_223",103,12,0.14513814755,-0.0012322926138825,2.10455395365,0.065399993588725,991.96982025,0.200273437175,18.4054986111111,3.3132055778623,-0.390444512980205
"4958","US-Bar",2013,"209_223",103,9,0.1483243251,-0.00122849637683,2.6210925045,0.065399993588725,991.96982025,0.200273437175,16.5784027777778,4.70947601506693,-0.0387840338633126
"4959","US-Bar",2014,"209_223",106,9,0.13561021245,-0.00291252717071,4.864287457,0.065399993588725,991.96982025,0.200273437175,16.3508069444444,4.11433698167937,-0.173882987414156
"4960","US-Bar",2016,"209_223",104,6,0.13664595345,-0.002220801621165,4.6577807205,0.065399993588725,991.96982025,0.200273437175,17.0122055555556,4.89571673071662,0
"4961","US-Bar",2017,"209_223",136,21,0.14376492645,-0.00156114951969,4.326078155,0.065399993588725,991.96982025,0.200273437175,15.8736,6.55069463483494,0.291210408896022
"4962","US-Bar",2019,"209_223",113,21,0.147334414,-0.00246791190492,4.677589045,0.065399993588725,991.96982025,0.200273437175,16.8389111111111,5.47077615868013,0.111059813845772
"4963","US-Bar",2020,"209_223",108,12,0.1479520255,-0.001477879623415,3.8915887425,0.065399993588725,991.96982025,0.200273437175,17.7378444444444,6.17056478452684,0.231429684680528
"4964","US-Bar",2021,"209_223",125,24,0.15961990275,-0.000934807835473,3.050038727,0.065399993588725,991.96982025,0.200273437175,15.7906444444444,7.44326406858157,0.418948785283421
"4965","US-Bar",2022,"209_223",110,9,0.1632560275,-0.001025122247086,2.7423239605,0.065399993588725,991.96982025,0.200273437175,17.9032666666667,6.78992816011034,0.327079675017832
"4966","US-Bar",2023,"209_223",102,12,0.1522446694,-0.002481472060265,5.65159838,0.065399993588725,991.96982025,0.200273437175,16.1835986111111,7.46093704657064,0.421320329539378
"4967","US-Bar",2004,"223_237",116,6,0.1599336838,-0.0013847051592565,4.35827604,0.083423193224175,991.90190275,0.0848405796,16.7677541666667,3.80527096439477,-0.183308797843957
"4968","US-Bar",2005,"223_237",138,9,0.15220386025,-0.002603823281545,5.746673068,0.083423193224175,991.90190275,0.0848405796,17.2392513888889,3.13562722817658,-0.37686677248424
"4969","US-Bar",2006,"223_237",111,0,0.13943809415,-0.00225388354067,4.1626365345,0.083423193224175,991.90190275,0.0848405796,16.0206333333333,1.96291423286638,-0.845265776867362
"4970","US-Bar",2007,"223_237",106,9,0.154355598,-0.0025485128022975,6.089939725,0.083423193224175,991.90190275,0.0848405796,15.4064,3.50901462289775,-0.264360735493448
"4971","US-Bar",2008,"223_237",118,12,0.1616777973,-0.0017621047279305,5.611615485,0.083423193224175,991.90190275,0.0848405796,15.6374986111111,4.57203029850205,0.000261373538728218
"4972","US-Bar",2009,"223_237",121,24,0.18011497605,-0.0040646081241,8.371904045,0.083423193224175,991.90190275,0.0848405796,18.4900152777778,5.00858924375401,0.091458288029526
"4973","US-Bar",2011,"223_237",105,9,0.1758009081,-0.00440516428155,8.022772415,0.083423193224175,991.90190275,0.0848405796,16.4198666666667,4.0348377980275,-0.124729897180937
"4974","US-Bar",2012,"223_237",103,9,0.15681546365,-0.00126454947102,3.491256457,0.083423193224175,991.90190275,0.0848405796,18.0507888888889,2.92774849144223,-0.445462304662665
"4975","US-Bar",2013,"223_237",115,12,0.16596990535,-0.00117980841861,4.616911765,0.083423193224175,991.90190275,0.0848405796,15.9324527777778,4.75445816416072,0.0393867394087982
"4976","US-Bar",2014,"223_237",113,6,0.16135872165,-0.002469901721135,6.049476065,0.083423193224175,991.90190275,0.0848405796,15.5050694444444,4.01327276110998,-0.130088940988844
"4977","US-Bar",2016,"223_237",110,6,0.1639482635,-0.001263843419835,4.72784985,0.083423193224175,991.90190275,0.0848405796,17.2172603070175,4.57083544692186,0
"4978","US-Bar",2017,"223_237",101,9,0.1682398475,-0.0016732264183345,6.70695633,0.083423193224175,991.90190275,0.0848405796,16.1201541666667,6.3816985125295,0.333738287118809
"4979","US-Bar",2019,"223_237",109,15,0.1688275325,-0.0023339141766895,7.133663785,0.083423193224175,991.90190275,0.0848405796,16.6116486111111,5.66527069177636,0.214658677188443
"4980","US-Bar",2020,"223_237",105,6,0.1647726095,-0.0016742196111015,6.04034054,0.083423193224175,991.90190275,0.0848405796,16.9207569444444,5.34820117355082,0.157064275786521
"4981","US-Bar",2021,"223_237",123,21,0.1766143075,-0.00074293895354,4.834356995,0.083423193224175,991.90190275,0.0848405796,18.1684805555556,6.91775531219072,0.414395340816145
"4982","US-Bar",2022,"223_237",102,12,0.1759334435,-0.0006712621708325,3.957312235,0.083423193224175,991.90190275,0.0848405796,16.7028791666667,5.73213687085301,0.226392388716321
"4983","US-Bar",2023,"223_237",117,9,0.172962093,-0.002318045821945,7.2697612,0.083423193224175,991.90190275,0.0848405796,16.0443875,6.21220998352803,0.306820708260336
"4984","US-Bar",2004,"237_251",114,3,0.12231861395,-0.0020458486259835,3.4557429365,0.20232978823085,992.0439005,0.2191397188,16.4338430555556,3.65042750602799,0.00674470530633918
"4985","US-Bar",2005,"237_251",136,3,0.1035917647,-0.001865302115035,3.7672141247,0.20232978823085,992.0439005,0.2191397188,17.1572208333333,3.04097470184184,-0.175921490734051
"4986","US-Bar",2006,"237_251",103,0,0.1630151147,-0.00738634356245,7.1707863085,0.20232978823085,992.0439005,0.2191397188,14.8886166666667,3.49729226177633,-0.0361105507792232
"4987","US-Bar",2007,"237_251",102,9,0.1168379515,-0.0025665975514725,4.142989703,0.20232978823085,992.0439005,0.2191397188,16.2833152777778,3.52930929238658,-0.0269973964480514
"4988","US-Bar",2008,"237_251",137,9,0.12111334455,-0.0021952817029625,4.3673272255,0.20232978823085,992.0439005,0.2191397188,16.1141263888889,4.32185988883254,0.175586259058349
"4989","US-Bar",2009,"237_251",110,12,0.13487998835,-0.0029358996023,4.31296565,0.20232978823085,992.0439005,0.2191397188,15.0972805555556,4.5007727096049,0.216149514912131
"4990","US-Bar",2011,"237_251",104,6,0.13417978305,-0.00353277242505,4.852930685,0.20232978823085,992.0439005,0.2191397188,16.7793013888889,4.07247390931252,0.116151074551801
"4991","US-Bar",2012,"237_251",116,6,0.1084213644,-0.00322042058158,5.1508391365,0.20232978823085,992.0439005,0.2191397188,17.2385930555556,3.09300464883643,-0.158956583648276
"4992","US-Bar",2013,"237_251",112,6,0.1271544615,-0.00129800441511,3.0758566735,0.20232978823085,992.0439005,0.2191397188,16.4946777777778,4.58650446730968,0.235018599611248
"4993","US-Bar",2014,"237_251",143,6,0.15394295785,-0.005685051236,6.84234581,0.20232978823085,992.0439005,0.2191397188,16.8029777777778,4.55350096976069,0.227796800627462
"4994","US-Bar",2016,"237_251",112,6,0.1208475327,-0.002148751456355,3.7336439503,0.20232978823085,992.0439005,0.2191397188,16.5989833333333,3.62588929278855,0
"4995","US-Bar",2017,"237_251",127,3,0.12956462655,-0.00167976611296,3.584428956,0.20232978823085,992.0439005,0.2191397188,14.0073472222222,4.8660601275798,0.294185020591188
"4996","US-Bar",2019,"237_251",111,9,0.13627941115,-0.0039151849122,5.8550903,0.20232978823085,992.0439005,0.2191397188,14.9213722222222,4.65546363821349,0.249941925446493
"4997","US-Bar",2020,"237_251",103,3,0.1369512822,-0.00282299344015,4.372725051,0.20232978823085,992.0439005,0.2191397188,15.1647430555556,4.64449945864058,0.247584026917541
"4998","US-Bar",2021,"237_251",107,15,0.14286357205,-0.00087974880736795,2.896497151,0.20232978823085,992.0439005,0.2191397188,16.5557708333333,6.17915601753357,0.533082115032727
"4999","US-Bar",2022,"237_251",121,9,0.1571211024,-0.0011627073953,2.039266997,0.20232978823085,992.0439005,0.2191397188,16.4930013888889,5.75078425840813,0.461236657906597
"5000","US-Bar",2023,"237_251",103,9,0.1483322565,-0.0043031390054415,6.6981236,0.20232978823085,992.0439005,0.2191397188,15.8286883040936,5.80347321735769,0.470356988535157
"5001","US-Bar",2004,"251_265",142,3,0.186219077,-0.0006549673514075,0.36633784705,0.142366011766,992.00618625,0.30661043325,14.3589777777778,3.35442649721356,-0.141417686729983
"5002","US-Bar",2005,"251_265",127,3,0.11613313776,-0.0030246194899,3.0327332389,0.142366011766,992.00618625,0.30661043325,16.2753652777778,2.63220237780556,-0.383877601043468
"5003","US-Bar",2006,"251_265",118,0,0.12426420056,-0.00232669732793,2.162937420745,0.142366011766,992.00618625,0.30661043325,14.0675295833333,2.53046991494014,-0.423293480191151
"5004","US-Bar",2007,"251_265",115,9,0.120576125615,-0.00232784904434,2.6920040595,0.142366011766,992.00618625,0.30661043325,13.6384895833333,3.11494534713654,-0.215486895789066
"5005","US-Bar",2008,"251_265",103,3,0.1173523211,-0.001859624666053,3.204016751,0.142366011766,992.00618625,0.30661043325,13.7174223611111,3.79986917591461,-0.016731864065253
"5006","US-Bar",2009,"251_265",112,3,0.1374642328,-0.00269001546549,2.91645669,0.142366011766,992.00618625,0.30661043325,13.2097168055556,3.90646336124565,0.0109339506757513
"5007","US-Bar",2011,"251_265",107,3,0.11907884323,-0.00350135948205,4.3325281355,0.142366011766,992.00618625,0.30661043325,14.0623625,3.68762197774547,-0.0467167029845803
"5008","US-Bar",2012,"251_265",102,3,0.11164543735,-0.00353886533695,5.164660365,0.142366011766,992.00618625,0.30661043325,14.7895402777778,3.90552313398813,0.0106932366748671
"5009","US-Bar",2013,"251_265",130,0,0.14080503405,-0.0012207059999725,1.60188214,0.142366011766,992.00618625,0.30661043325,14.0867805555556,3.49691183809179,-0.0998182557764486
"5010","US-Bar",2014,"251_265",139,3,0.1271705735,-0.00385907916795,4.25671163,0.142366011766,992.00618625,0.30661043325,12.5298602777778,3.87415945853019,0.00263022253432261
"5011","US-Bar",2016,"251_265",102,3,0.11418399725,-0.002751515762705,4.277516609,0.142366011766,992.00618625,0.30661043325,15.8468846450617,3.86398294613373,0
"5012","US-Bar",2017,"251_265",114,6,0.13200745355,-0.001359616096145,2.8956719975,0.142366011766,992.00618625,0.30661043325,14.9391659027778,4.69841559025258,0.19552684061122
"5013","US-Bar",2019,"251_265",122,3,0.1433753386,-0.001828991961702,2.5149403255,0.142366011766,992.00618625,0.30661043325,13.3934513888889,4.38451401700468,0.126380288362944
"5014","US-Bar",2020,"251_265",142,3,0.14094004715,-0.001595223408515,1.660320449,0.142366011766,992.00618625,0.30661043325,13.91494375,3.37279377948189,-0.135957087209615
"5015","US-Bar",2021,"251_265",138,6,0.11493748685,-0.00280411378442,5.5982234215,0.142366011766,992.00618625,0.30661043325,15.31185,5.15945123536191,0.289131721287808
"5016","US-Bar",2022,"251_265",123,6,0.16230085815,-0.00129514099483,1.4547923615,0.142366011766,992.00618625,0.30661043325,14.7852902777778,4.57945453323781,0.169881390673024
"5017","US-Bar",2023,"251_265",119,21,0.1365541894,-0.00445541244045,6.44149253,0.142366011766,992.00618625,0.30661043325,15.6502168197693,5.8363082332124,0.412399942286654
"5018","CA-Oas",1997,"152_166",130,6,0.1698255335,-0.0022570862337515,6.80872679,0.0217199935601075,991.95531575,0.167747389325,10.9078888888889,4.42817994870726,0.0146252225059095
"5019","CA-Oas",1998,"152_166",110,3,0.17060295535,-0.00162870872242,5.36034717,0.0217199935601075,991.95531575,0.167747389325,8.10507158119658,3.70920513746627,-0.162545825334086
"5020","CA-Oas",1999,"152_166",116,9,0.182598559,-0.0008772495891,5.51573994,0.0217199935601075,991.95531575,0.167747389325,8.92677222222222,4.55609129021398,0.0431016524070669
"5021","CA-Oas",2000,"152_166",126,3,0.1775843035,-0.001639772926585,6.565794685,0.0217199935601075,991.95531575,0.167747389325,7.65645972222222,4.85418400667022,0.106477584503479
"5022","CA-Oas",2001,"152_166",103,3,0.1784961625,-0.00136871843086,5.951534785,0.0217199935601075,991.95531575,0.167747389325,8.78092916666667,4.52157513876399,0.0354969848282895
"5023","CA-Oas",2002,"152_166",137,0,0.1676528932,-0.00516591156138,8.24832821,0.0217199935601075,991.95531575,0.167747389325,8.2143202991453,4.17234697500118,-0.0448847291114006
"5024","CA-Oas",2003,"152_166",112,6,0.1859161015,-0.0057475773845,9.27656742,0.0217199935601075,991.95531575,0.167747389325,8.96375416666667,5.30973247659486,0.196178022591575
"5025","CA-Oas",2004,"152_166",125,0,0.166732752,-0.003870108138815,8.12573307,0.0217199935601075,991.95531575,0.167747389325,8.49679861111111,4.52994038834778,0.0373453497657084
"5026","CA-Oas",2005,"152_166",119,3,0.160483496,-0.002192136761065,7.241360955,0.0217199935601075,991.95531575,0.167747389325,9.3679125,4.36388811880246,0
"5027","CA-Oas",2006,"152_166",115,3,0.168673498,-0.002036289402845,7.36767235,0.0217199935601075,991.95531575,0.167747389325,10.6593375,4.84204113311255,0.103972923208876
"5028","CA-Oas",2007,"152_166",111,0,0.1596590018,-0.002684355834115,6.86434722,0.0217199935601075,991.95531575,0.167747389325,10.1148180555556,3.91717568325216,-0.10799252517835
"5029","CA-Oas",2008,"152_166",135,6,0.1799811675,-0.0011713374660705,4.75961278,0.0217199935601075,991.95531575,0.167747389325,9.64617638888889,3.74571588932436,-0.152750672938743
"5030","CA-Oas",2009,"152_166",103,6,0.172177655,-0.001993617529025,6.95998255,0.0217199935601075,991.95531575,0.167747389325,7.99310138888889,4.75998572404009,0.0868812387500673
"5031","CA-Oas",2010,"152_166",102,6,0.1883773755,-0.000714689706278,5.808836165,0.0217199935601075,991.95531575,0.167747389325,8.56814786324786,5.14597178881737,0.164850801349477
"5032","CA-Oas",1997,"166_180",123,9,0.176453818,-0.00272313242906,7.911520695,0.1341093152277,991.76762275,0.139256669825,10.9852819444444,5.93264198708433,0.0984720949380399
"5033","CA-Oas",1998,"166_180",142,3,0.16471505,-0.00245901494995,7.77715251,0.1341093152277,991.76762275,0.139256669825,11.3432208333333,5.33033131783462,-0.00858415068186556
"5034","CA-Oas",1999,"166_180",106,12,0.1837792665,-0.000789485601461,5.7649423,0.1341093152277,991.76762275,0.139256669825,9.90781805555556,6.07629600887093,0.12239775339526
"5035","CA-Oas",2000,"166_180",119,12,0.174051399,-0.0016294496784,7.4543632,0.1341093152277,991.76762275,0.139256669825,10.0745072204416,6.26142740669053,0.152410631485158
"5036","CA-Oas",2001,"166_180",131,9,0.174268244,-0.00250524953831,8.283086395,0.1341093152277,991.76762275,0.139256669825,9.75034722222222,6.2277168616194,0.1470122428983
"5037","CA-Oas",2002,"166_180",131,0,0.1721740825,-0.00193262080545,6.025715245,0.1341093152277,991.76762275,0.139256669825,10.4507666666667,4.85607829610633,-0.101766370664694
"5038","CA-Oas",2003,"166_180",107,3,0.1732473425,-0.001795239451285,6.443431745,0.1341093152277,991.76762275,0.139256669825,10.6665805555556,5.25878273953667,-0.0220979662430629
"5039","CA-Oas",2004,"166_180",126,0,0.164639111,-0.00297805434805,8.14983971,0.1341093152277,991.76762275,0.139256669825,9.06123055555556,5.24431358630282,-0.0248531846925914
"5040","CA-Oas",2005,"166_180",124,9,0.1661936105,-0.002273821544645,7.539576445,0.1341093152277,991.76762275,0.139256669825,11.0366416666667,5.37628463798111,0
"5041","CA-Oas",2006,"166_180",105,6,0.1700550845,-0.0034858935862,8.2174736,0.1341093152277,991.76762275,0.139256669825,12.9174222222222,5.28235643194235,-0.0176252557851575
"5042","CA-Oas",2007,"166_180",117,3,0.172363812,-0.00407810527205,8.01814894,0.1341093152277,991.76762275,0.139256669825,10.8805722222222,4.91434683561683,-0.0898386951454268
"5043","CA-Oas",2008,"166_180",129,3,0.162488778,-0.00181896883305,6.84710843,0.1341093152277,991.76762275,0.139256669825,11.1300666666667,4.94654323975876,-0.0833085506437065
"5044","CA-Oas",2009,"166_180",109,6,0.177048335,-0.002725329645225,8.57301634,0.1341093152277,991.76762275,0.139256669825,11.7616396990741,6.47034005309347,0.185231117697314
"5045","CA-Oas",2010,"166_180",127,9,0.184098431,-0.004440048209,8.98447807,0.1341093152277,991.76762275,0.139256669825,11.0167486111111,5.98586440187327,0.107403208757922
"5046","CA-Oas",1997,"180_194",108,9,0.13700902115,-0.00492871167935,4.95938405,0.13412496995,8.32372245625,0.3517165777825,11.8157277777778,6.9103369484612,0.0402040679529008
"5047","CA-Oas",1998,"180_194",101,6,0.142292444,-0.00244235235511,2.9793460905,0.13412496995,8.32372245625,0.3517165777825,13.9856199875356,6.44892631185391,-0.0289006774052765
"5048","CA-Oas",1999,"180_194",100,6,0.1733918763,-0.0009128801249845,1.5160328255,0.13412496995,8.32372245625,0.3517165777825,11.0627692485755,8.22599506654092,0.214484938990371
"5049","CA-Oas",2000,"180_194",123,21,0.14726931025,-0.0025623029119,2.428888145,0.13412496995,8.32372245625,0.3517165777825,11.8314655982906,6.50719383385602,-0.0199060224954702
"5050","CA-Oas",2001,"180_194",126,3,0.14433407485,-0.00359007492418,3.337775502,0.13412496995,8.32372245625,0.3517165777825,11.3633569444444,6.51484332156101,-0.0187311696681334
"5051","CA-Oas",2002,"180_194",129,0,0.124960322,-0.0008389444436924,1.9668062655,0.13412496995,8.32372245625,0.3517165777825,12.0375722222222,5.28952557186377,-0.227085773187282
"5052","CA-Oas",2003,"180_194",100,3,0.12905818325,-0.001680186020205,2.999610588,0.13412496995,8.32372245625,0.3517165777825,11.4974569444444,6.57411871123454,-0.00967379831192437
"5053","CA-Oas",2004,"180_194",112,3,0.10769257055,-0.001503315090124,3.288726382,0.13412496995,8.32372245625,0.3517165777825,11.1349682692308,5.73035185227849,-0.147037396952319
"5054","CA-Oas",2005,"180_194",115,9,0.12148424245,-0.00126917018714,3.0219434355,0.13412496995,8.32372245625,0.3517165777825,13.4258152777778,6.63802401486815,0
"5055","CA-Oas",2006,"180_194",118,6,0.117763821,-0.001887073398,3.644608424,0.13412496995,8.32372245625,0.3517165777825,14.2038847222222,6.4472996157526,-0.0291529521590009
"5056","CA-Oas",2007,"180_194",138,6,0.1694584424,-0.0026110523183,1.4408513025,0.13412496995,8.32372245625,0.3517165777825,13.2887138888889,5.82035730416022,-0.131452678751646
"5057","CA-Oas",2008,"180_194",114,0,0.16234439135,-0.0008146129475609,1.34975977,0.13412496995,8.32372245625,0.3517165777825,12.7351180555556,6.71092152622592,0.0109219467241611
"5058","CA-Oas",2009,"180_194",115,12,0.1127717535,-0.000963073395412,3.838546885,0.13412496995,8.32372245625,0.3517165777825,11.5563609953704,7.63192670498266,0.139525999377096
"5059","CA-Oas",2010,"180_194",107,3,0.1207448054,-0.002554535436327,4.0618260525,0.13412496995,8.32372245625,0.3517165777825,12.0962513888889,6.6154165901883,-0.00341155889709678
"5060","CA-Oas",1997,"194_208",104,9,0.12338448875,-0.00436546992925,5.9391326975,0.113852682905,5.34528167075,0.209913522576075,13.4118,7.00857612512327,-0.0559488019073362
"5061","CA-Oas",1998,"194_208",102,3,0.12681536375,-0.002780821682355,3.763179144,0.113852682905,5.34528167075,0.209913522576075,14.0630398148148,6.13760303190507,-0.188649081542061
"5062","CA-Oas",1999,"194_208",104,3,0.1395561429,-0.00245428064131,3.65455124,0.113852682905,5.34528167075,0.209913522576075,12.5567230413105,8.15243621374995,0.0952334427194512
"5063","CA-Oas",2000,"194_208",121,24,0.16554408005,-0.002220823890615,1.6187743475,0.113852682905,5.34528167075,0.209913522576075,12.5552161324786,6.38883655766153,-0.148531182338747
"5064","CA-Oas",2001,"194_208",125,3,0.11754485135,-0.002605704491865,4.2150927565,0.113852682905,5.34528167075,0.209913522576075,13.2268972222222,6.38441682768402,-0.149223211224507
"5065","CA-Oas",2002,"194_208",157,0,0.1430347373,-0.000689168635059,1.634304504,0.113852682905,5.34528167075,0.209913522576075,13.8942027777778,6.20548989105996,-0.177648995240552
"5066","CA-Oas",2003,"194_208",110,3,0.12755228255,-0.0049082554032,5.1209424835,0.113852682905,5.34528167075,0.209913522576075,13.1736597222222,5.70835682965545,-0.261152150181841
"5067","CA-Oas",2004,"194_208",130,3,0.1042683079,-0.001737378687855,4.1309967895,0.113852682905,5.34528167075,0.209913522576075,13.9136833333333,6.32158279859708,-0.159113742178377
"5068","CA-Oas",2005,"194_208",102,3,0.11056699655,-0.0016774355106355,4.418729025,0.113852682905,5.34528167075,0.209913522576075,13.0552597222222,7.41187439267578,0
"5069","CA-Oas",2006,"194_208",122,6,0.1127318046,-0.002235414640925,4.937598585,0.113852682905,5.34528167075,0.209913522576075,14.9225055555556,7.58618906026037,0.0232460034180571
"5070","CA-Oas",2007,"194_208",153,3,0.13703076375,-0.00386828033335,4.138221351,0.113852682905,5.34528167075,0.209913522576075,15.7963152777778,6.55597564092983,-0.122706416461353
"5071","CA-Oas",2008,"194_208",128,3,0.12658167275,-0.004363386872245,5.3025765,0.113852682905,5.34528167075,0.209913522576075,13.7665875,6.58375535882988,-0.11847805603448
"5072","CA-Oas",2009,"194_208",117,15,0.1414665326,-0.00159240058309925,2.307119939,0.113852682905,5.34528167075,0.209913522576075,12.6670847222222,6.75203751501344,-0.0932390483858423
"5073","CA-Oas",2010,"194_208",116,12,0.12329198745,-0.001897878965562,3.8849085175,0.113852682905,5.34528167075,0.209913522576075,13.1188083333333,7.50194764507351,0.012079311041921
"5074","CA-Oas",1997,"208_222",126,6,0.169891185,-0.00283608642915,8.081126095,0.47907015375,991.83576375,0.08524001475,13.9152680555556,5.54738333294861,-0.0613288110885724
"5075","CA-Oas",1998,"208_222",141,3,0.1813363365,-0.0039194967552,8.087925475,0.47907015375,991.83576375,0.08524001475,15.1430097222222,5.28520978591914,-0.109742843001999
"5076","CA-Oas",1999,"208_222",120,6,0.1814520075,-0.001464686429022,8.33415138,0.47907015375,991.83576375,0.08524001475,13.1590693376068,8.64131835637203,0.381900002590257
"5077","CA-Oas",2000,"208_222",111,15,0.1786378325,-0.001236095775755,6.3667776,0.47907015375,991.83576375,0.08524001475,14.0929192307692,7.02670331977451,0.175062495149671
"5078","CA-Oas",2001,"208_222",107,0,0.1708323845,-0.00149004995574,6.523582875,0.47907015375,991.83576375,0.08524001475,13.8341319444444,6.08927000787018,0.0318730510638718
"5079","CA-Oas",2002,"208_222",127,0,0.1716205585,-0.001833321953475,4.886818,0.47907015375,991.83576375,0.08524001475,11.8005333333333,4.70331448344217,-0.226387686712638
"5080","CA-Oas",2003,"208_222",113,3,0.185615131,-0.000862887662531,4.157267855,0.47907015375,991.83576375,0.08524001475,14.2101597222222,6.22682010737588,0.0542106302126807
"5081","CA-Oas",2004,"208_222",124,3,0.1780101885,-0.003631327982974,8.30605963,0.47907015375,991.83576375,0.08524001475,12.9779861111111,5.45854905779948,-0.0774721420166406
"5082","CA-Oas",2005,"208_222",141,3,0.1785181265,-0.003475299728,8.71744574,0.47907015375,991.83576375,0.08524001475,13.1215013888889,5.89824681131127,0
"5083","CA-Oas",2006,"208_222",106,3,0.182657765,-0.0031663302814,8.804726155,0.47907015375,991.83576375,0.08524001475,13.927175,6.66583398681074,0.122339918978119
"5084","CA-Oas",2007,"208_222",135,0,0.180707311,-0.003514348743,8.672615165,0.47907015375,991.83576375,0.08524001475,15.1386361111111,6.0088857979045,0.0185841838678976
"5085","CA-Oas",2008,"208_222",144,0,0.183937033,-0.00367792889835,8.39649966,0.47907015375,991.83576375,0.08524001475,14.5322402777778,5.91984530442013,0.0036551614159099
"5086","CA-Oas",2009,"208_222",101,6,0.178804761,-0.00246880960553,7.87662359,0.47907015375,991.83576375,0.08524001475,12.3352375,6.58434451458379,0.110039631907683
"5087","CA-Oas",2010,"208_222",110,12,0.1850507925,-0.0009201781673795,5.705092815,0.47907015375,991.83576375,0.08524001475,14.0515083333333,7.52033999279876,0.242956192619601
"5088","CA-Oas",1997,"222_236",120,3,0.11396378245,-0.002508169223485,4.078738979,0.02739011355075,8.211883666,0.435655778,12.5966708333333,5.82805602992259,0.159812503680007
"5089","CA-Oas",1998,"222_236",130,0,0.12943816325,-0.001942684732605,2.7187335945,0.02739011355075,8.211883666,0.435655778,14.4832555555556,5.14799123621601,0.0357355888394947
"5090","CA-Oas",1999,"222_236",125,6,0.1598889415,-0.00145544616385,2.003801297,0.02739011355075,8.211883666,0.435655778,13.63555,6.45572390221594,0.26209616545136
"5091","CA-Oas",2000,"222_236",111,6,0.14336264115,-0.001930613741807,2.35338089,0.02739011355075,8.211883666,0.435655778,12.7561373931624,5.41851208710951,0.0869502565635917
"5092","CA-Oas",2001,"222_236",144,0,0.11862701932,-0.0063342443896,5.588287919,0.02739011355075,8.211883666,0.435655778,13.3353944444444,4.40643857205955,-0.119804215367712
"5093","CA-Oas",2002,"222_236",118,0,0.1561951854,-0.00119096166462,1.6353625905,0.02739011355075,8.211883666,0.435655778,11.9529236111111,5.45037678914984,0.0928137433830242
"5094","CA-Oas",2003,"222_236",153,3,0.16264635825,-0.001387727594905,1.234057502,0.02739011355075,8.211883666,0.435655778,15.2141333333333,4.21899745391696,-0.163273468864392
"5095","CA-Oas",2004,"222_236",125,0,0.1365605155,-0.001952364935342,2.5817631725,0.02739011355075,8.211883666,0.435655778,12.0275972222222,5.75754124734455,0.147639518267585
"5096","CA-Oas",2005,"222_236",174,3,0.096053757325,-0.00457265337181,6.030900495,0.02739011355075,8.211883666,0.435655778,11.0534180555556,4.96727300574813,0
"5097","CA-Oas",2006,"222_236",130,3,0.1271079237,-0.001918300982017,2.742308972,0.02739011355075,8.211883666,0.435655778,13.8137361111111,5.25302989542082,0.0559340345432413
