"YEAR","MONTH","DAY","DOY","HOUR","MINUTE","NEE","TA","TS","SWC"
2010,10,4,277,20,15,0.4,5.8,13,33.1
2010,10,5,278,17,45,0.1,13.2,14.8,32.9
2010,10,5,278,19,15,6.1,9.6,13.8,32.9
2010,10,5,278,20,15,2.7,7.8,13.2,32.8
2010,10,5,278,20,45,7.3,7.6,13,32.8
2010,10,5,278,21,45,2.4,5.9,12.6,32.7
2010,10,5,278,23,45,1.3,5.3,11.9,32.7
2010,10,6,279,4,15,1.4,4.5,10.8,32.7
2010,10,6,279,4,45,3.9,4.8,10.7,32.7
2010,10,6,279,5,15,0.1,4.9,10.6,32.7
2010,10,6,279,17,45,1.3,20.2,16.7,32.6
2010,10,6,279,18,15,2.3,19.5,16.5,32.7
2010,10,6,279,18,45,0.9,18.3,16.4,32.6
2010,10,6,279,19,15,2.5,17.5,16.2,32.6
2010,10,6,279,19,45,3.9,17,16,32.6
2010,10,6,279,20,15,2.8,17.2,15.8,32.6
2010,10,6,279,20,45,2.3,16.7,15.7,32.5
2010,10,6,279,21,15,2.1,15.9,15.6,32.5
2010,10,6,279,21,45,2,15.1,15.5,32.5
2010,10,6,279,22,15,0.5,14.4,15.2,32.5
2010,10,6,279,22,45,1.4,14.1,15,32.5
2010,10,6,279,23,15,8.8,12.8,14.8,32.4
2010,10,6,279,23,45,5.9,12,14.6,32.4
2010,10,7,280,0,15,2.4,12.1,14.4,32.4
2010,10,7,280,0,45,1.1,11.6,14.3,32.4
2010,10,7,280,1,15,0.9,11.2,14.2,32.4
2010,10,7,280,1,45,0,10.5,14,32.4
2010,10,7,280,2,15,0.3,10.2,13.8,32.4
2010,10,7,280,2,45,2,9.2,13.6,32.4
2010,10,7,280,3,15,0.5,9.2,13.3,32.4
2010,10,7,280,3,45,0,7.7,13.1,32.4
2010,10,7,280,4,15,0.1,7.5,13,32.4
2010,10,7,280,5,15,2.8,7.4,12.6,32.4
2010,10,7,280,17,45,3.7,17.5,16.6,32.3
2010,10,7,280,19,45,3.4,14.6,15.3,32.2
2010,10,7,280,20,15,1.7,15.1,15.1,32.1
2010,10,7,280,20,45,1.5,14.4,14.9,32.1
2010,10,7,280,21,15,0.5,14.2,14.7,32.1
2010,10,7,280,23,45,0.6,9.2,13.7,32.1
2010,10,8,281,2,45,0.2,6,12.6,32.1
2010,10,8,281,17,45,0.5,18.7,17,32.2
2010,10,8,281,18,15,0.5,17.7,16.6,32.1
2010,10,8,281,18,45,1.4,17.1,16.3,32.1
2010,10,8,281,19,15,1.6,17.1,16.1,32
2010,10,8,281,19,45,1.4,17.3,15.9,32
2010,10,8,281,20,15,1.5,17.2,15.8,32
2010,10,8,281,20,45,2,16.9,15.7,31.9
2010,10,8,281,21,15,1,16.8,15.6,31.9
2010,10,8,281,21,45,2.1,16.5,15.6,31.9
2010,10,8,281,22,15,1.7,15.7,15.5,31.9
2010,10,8,281,22,45,1,14.9,15.5,31.9
2010,10,8,281,23,15,1.2,14.2,15.4,31.9
2010,10,8,281,23,45,1,13.4,15.2,31.9
2010,10,9,282,0,15,1.7,13.2,15.1,31.9
2010,10,9,282,0,45,1.4,13.1,15,31.9
2010,10,9,282,1,15,1.1,11.9,14.9,31.9
2010,10,9,282,1,45,0.3,11.6,14.8,31.9
2010,10,9,282,2,45,3.6,10.9,14.5,31.9
2010,10,9,282,3,45,3.2,10.4,14.3,31.9
2010,10,9,282,4,15,0.5,10.5,14.2,31.8
2010,10,9,282,19,15,0.5,20.9,18.2,31.9
2010,10,9,282,20,15,0,19.5,17.7,31.8
2010,10,9,282,21,15,1.5,17.8,17.3,31.7
2010,10,9,282,21,45,1.1,17.4,17.1,31.7
2010,10,9,282,22,15,1.4,17.1,17,31.7
2010,10,9,282,22,45,0.8,16.8,16.9,31.7
2010,10,9,282,23,15,0.6,15.8,16.8,31.7
2010,10,10,283,0,45,0.1,14.3,16.2,31.6
2010,10,10,283,1,15,0.9,13.7,16.1,31.6
2010,10,10,283,2,45,1,12.3,15.6,31.6
2010,10,10,283,4,15,0.5,11.9,15.2,31.6
2010,10,10,283,4,45,1.3,11.8,15.1,31.6
2010,10,10,283,5,45,4.2,10.7,14.9,31.6
2010,10,10,283,17,45,0.7,22,19.5,31.8
2010,10,10,283,18,45,4.2,20.2,18.9,31.7
2010,10,10,283,21,45,3.8,15.2,17.3,31.5
2010,10,10,283,22,15,3.3,13.9,17.1,31.4
2010,10,10,283,23,45,0.5,12.2,16.5,31.4
2010,10,11,284,0,15,1.3,13.1,16.4,31.4
2010,10,11,284,0,45,1.4,12.7,16.3,31.4
2010,10,11,284,2,15,3.4,11.7,15.9,31.4
2010,10,11,284,3,15,0.8,10.9,15.7,31.4
2010,10,11,284,17,45,3.1,17.6,19.4,31.7
2010,10,11,284,18,15,4.4,16.3,19.1,31.7
2010,10,11,284,18,45,4.4,15.3,18.9,31.6
2010,10,11,284,19,15,3.4,14.4,18.6,31.6
2010,10,11,284,19,45,3.6,13.6,18.4,31.5
2010,10,11,284,20,15,3.2,12.8,18.2,31.4
2010,10,11,284,20,45,0.6,12.5,17.9,31.4
2010,10,11,284,21,15,2.6,12,17.7,31.4
2010,10,11,284,21,45,2.7,12,17.4,31.3
2010,10,11,284,22,15,0,11.6,17.2,31.3
2010,10,11,284,22,45,0.6,11.7,17,31.3
2010,10,12,285,0,45,2.5,10.6,16.2,31.3
2010,10,12,285,1,15,3.4,10.4,16,31.3
2010,10,12,285,1,45,2.4,10.3,15.9,31.3
2010,10,12,285,2,15,5,10.4,15.8,31.3
2010,10,12,285,3,45,5.2,9.2,15.5,31.3
2010,10,12,285,4,15,4.6,9.5,15.4,31.3
2010,10,12,285,17,45,3.8,18.1,19.2,31.7
2010,10,12,285,18,15,3.2,17.2,18.9,31.7
2010,10,12,285,18,45,2,16.7,18.6,31.6
2010,10,12,285,19,15,1.5,15.8,18.3,31.5
2010,10,12,285,21,15,2,13.3,17.2,31.3
2010,10,12,285,21,45,0.9,12.4,17,31.2
2010,10,12,285,23,45,3.8,11,16.3,31.2
2010,10,13,286,0,15,7.9,10.8,16.1,31.2
2010,10,13,286,2,15,4.8,13,16,31.2
2010,10,13,286,2,45,2.2,13.2,16.1,31.2
2010,10,13,286,3,15,2.8,13.6,16.1,31.2
2010,10,13,286,3,45,2.3,13.3,16.1,31.2
2010,10,13,286,4,15,3,13.5,16.1,31.2
2010,10,13,286,4,45,3.9,13.6,16.1,31.2
2010,10,13,286,5,15,2.8,13.2,16.1,31.2
2010,10,13,286,5,45,3.5,12.9,16.1,31.2
2010,10,13,286,17,45,0.9,12.6,16.8,31.2
2010,10,13,286,18,15,1,11.7,16.6,31.2
2010,10,13,286,18,45,0.9,10.9,16.3,31.2
2010,10,13,286,19,15,0.7,10.6,16,31.1
2010,10,13,286,19,45,1.8,10,15.7,31.1
2010,10,13,286,20,15,0.4,9.5,15.5,31.1
2010,10,13,286,20,45,0.5,9.4,15.2,31.1
2010,10,13,286,21,45,1.8,8.7,14.6,31.1
2010,10,13,286,22,15,0.8,8.2,14.4,31.1
2010,10,13,286,22,45,1.9,7.9,14.1,31.1
2010,10,13,286,23,15,1.2,7.5,13.9,31.1
2010,10,13,286,23,45,1.6,7,13.8,31.1
2010,10,14,287,0,15,1.3,6.3,13.6,31.1
2010,10,14,287,0,45,2.4,6.7,13.4,31.1
2010,10,14,287,1,15,5.1,5.8,13.2,31.1
2010,10,14,287,1,45,3.2,5.4,13,31.2
2010,10,14,287,2,15,2.8,5.2,12.9,31.2
2010,10,14,287,2,45,0.9,5.2,12.7,31.2
2010,10,14,287,3,15,1.2,4.7,12.5,31.2
2010,10,14,287,3,45,1.5,4.5,12.4,31.2
2010,10,14,287,17,45,1.1,14.9,15.7,31.3
2010,10,14,287,18,15,1,14.4,15.6,31.3
2010,10,14,287,18,45,0.9,13.7,15.5,31.3
2010,10,14,287,19,15,1,12.9,15.4,31.2
2010,10,14,287,19,45,1.1,12.5,15.2,31.2
2010,10,14,287,20,15,0.5,12.1,15,31.2
2010,10,14,287,20,45,1.1,11.3,14.9,31.2
2010,10,14,287,21,15,1.2,10.7,14.8,31.1
2010,10,14,287,21,45,1.2,12,14.6,31.1
2010,10,14,287,22,45,1.6,12.9,14.4,31.1
2010,10,14,287,23,15,1.9,12.2,14.3,31.1
2010,10,14,287,23,45,1.5,12,14.3,31.1
2010,10,15,288,0,15,1.7,11.6,14.2,31.1
2010,10,15,288,0,45,1.6,11.1,14.1,31.1
2010,10,15,288,1,15,1.8,10.4,14,31.1
2010,10,15,288,1,45,1.5,9.9,13.9,31.1
2010,10,15,288,2,15,1.5,9.3,13.8,31.1
2010,10,15,288,2,45,1.5,8,13.7,31.1
2010,10,15,288,3,15,1.6,7,13.6,31.1
2010,10,15,288,3,45,1,6.6,13.4,31.1
2010,10,15,288,4,15,1.5,6.7,13.3,31.1
2010,10,15,288,4,45,1.3,6.4,13.2,31.1
2010,10,15,288,5,15,1.3,6.1,13.1,31.1
2010,10,15,288,5,45,1.2,5.5,13,31.1
2010,10,15,288,17,45,1.2,11,15.4,31.3
2010,10,15,288,18,15,1.1,10.9,15,31.2
2010,10,15,288,18,45,2.3,10.2,14.7,31.2
2010,10,15,288,19,15,1.2,9.5,14.4,31.1
2010,10,15,288,20,15,0.3,7.6,13.9,31.1
2010,10,16,289,17,45,0.3,15.7,15.3,31.4
2010,10,16,289,18,45,0.3,14.2,14.7,31.3
2010,10,16,289,19,45,1.8,14,14.2,31.2
2010,10,16,289,20,15,0.8,13.1,14.1,31.2
2010,10,16,289,20,45,1,12.7,14,31.1
2010,10,16,289,21,15,1.1,12.8,13.8,31.1
2010,10,16,289,21,45,2.1,13.3,13.7,31.1
2010,10,16,289,22,15,1.4,12.6,13.7,31.1
2010,10,16,289,22,45,1.7,11.5,13.6,31.1
2010,10,16,289,23,15,2,11,13.5,31.1
2010,10,16,289,23,45,1.5,10.4,13.4,31.1
2010,10,17,290,0,15,0.5,10,13.3,31.1
2010,10,17,290,0,45,1,9.7,13.2,31.1
2010,10,17,290,1,15,0.5,9.7,13,31.1
2010,10,17,290,1,45,0.7,9.7,12.8,31.1
2010,10,17,290,2,15,1.1,9.4,12.6,31.1
2010,10,17,290,2,45,0.4,8.5,12.5,31.1
2010,10,17,290,3,15,2.7,8,12.3,31.1
2010,10,17,290,3,45,2.4,7.8,12.1,31.2
2010,10,17,290,4,15,1.9,7.1,12,31.2
2010,10,17,290,4,45,3.6,6.6,11.9,31.2
2010,10,17,290,5,15,2.9,6.1,11.8,31.2
2010,10,17,290,17,45,0.2,11.1,14.7,31.3
2010,10,17,290,21,15,2.6,6.5,12.7,31.1
2010,10,17,290,21,45,1.2,6.5,12.6,31.1
2010,10,17,290,22,15,0.6,6.6,12.6,31.1
2010,10,17,290,22,45,2.2,6.6,12.5,31.1
2010,10,17,290,23,15,1.3,6.8,12.5,31.1
2010,10,17,290,23,45,0.4,7.1,12.4,31.1
2010,10,18,291,0,15,2,7,12.5,31.1
2010,10,18,291,0,45,1.3,7.6,12.5,31.1
2010,10,18,291,2,15,6.7,7.7,12.6,31.1
2010,10,18,291,2,45,1.3,7.9,12.6,31.1
2010,10,18,291,3,15,2.4,7.6,12.6,31.1
2010,10,18,291,3,45,1.3,7.6,12.6,31.1
2010,10,18,291,4,15,0.9,7.4,12.6,31.1
2010,10,18,291,4,45,1.8,7.6,12.6,31.1
2010,10,18,291,5,15,0.8,7.5,12.6,31.1
2010,10,18,291,5,45,1.2,7.2,12.5,31.1
2010,10,18,291,23,15,8,3.8,11.9,31.1
2010,10,18,291,23,45,2.6,3.9,11.8,31.1
2010,10,19,292,4,15,9.3,1.4,10.4,31.3
2010,10,19,292,19,45,0.4,7.6,12.4,31.2
2010,10,19,292,20,15,2,7.1,12.2,31.2
2010,10,19,292,20,45,0.6,6.8,12.1,31.2
2010,10,19,292,21,15,0.8,6.6,11.9,31.2
2010,10,19,292,21,45,0.8,6.3,11.7,31.2
2010,10,19,292,22,15,1.3,6.7,11.5,31.2
2010,10,19,292,22,45,0.8,7.2,11.4,31.2
2010,10,19,292,23,15,0.7,7.5,11.3,31.2
2010,10,19,292,23,45,0.7,6.9,11.3,31.2
2010,10,20,293,0,15,1.1,6.2,11.3,31.2
2010,10,20,293,0,45,0.8,5.8,11.2,31.2
2010,10,20,293,1,15,1,5.6,11.2,31.2
2010,10,20,293,1,45,0.5,5.5,11.1,31.2
2010,10,20,293,2,15,1,5.2,11,31.2
2010,10,20,293,2,45,0.9,5.2,11,31.2
2010,10,20,293,3,15,0.7,5,10.9,31.2
2010,10,20,293,3,45,0.9,4.8,10.9,31.2
2010,10,20,293,4,15,0.8,5.1,10.8,31.2
2010,10,20,293,4,45,0.8,5.7,10.8,31.2
2010,10,20,293,5,15,0.6,5,10.8,31.2
2010,10,20,293,5,45,0.5,4.8,10.8,31.2
2010,10,20,293,17,45,1.1,16,14.8,31.4
2010,10,20,293,18,15,0.8,15.6,14.6,31.4
2010,10,20,293,18,45,1,15.1,14.4,31.3
2010,10,20,293,19,15,0.5,14.9,14.3,31.3
2010,10,20,293,19,45,0.8,14.7,14.2,31.2
2010,10,20,293,20,15,1,14.6,14.1,31.2
2010,10,20,293,20,45,1.2,14.2,14,31.2
2010,10,20,293,21,15,1.4,12.9,14,31.1
2010,10,20,293,21,45,1.4,11.5,13.9,31.1
2010,10,20,293,22,15,1.5,10.4,13.7,31.1
2010,10,20,293,22,45,0.9,8.8,13.6,31.1
2010,10,20,293,23,45,1.3,6.6,13.1,31.1
2010,10,21,294,0,15,3.6,5.7,12.8,31.1
2010,10,21,294,0,45,1.8,5.7,12.4,31.1
2010,10,21,294,1,15,1.9,5.3,12.2,31.1
2010,10,21,294,1,45,1.6,5,12,31.1
2010,10,21,294,2,15,1.2,4.6,11.9,31.1
2010,10,21,294,2,45,1.2,4.3,11.8,31.1
2010,10,21,294,3,15,1.2,3.9,11.7,31.1
2010,10,21,294,3,45,1.3,3.5,11.5,31.1
2010,10,21,294,4,15,0.9,3.5,11.4,31.1
2010,10,21,294,4,45,0.8,3.3,11.3,31.2
2010,10,21,294,5,15,0.9,3.2,11.2,31.2
2010,10,21,294,5,45,0.9,3,11.1,31.2
2010,10,21,294,17,45,1.4,8.4,13,31.2
2010,10,21,294,18,15,1,7.7,12.7,31.1
2010,10,21,294,18,45,0.6,7.6,12.4,31.1
2010,10,21,294,19,15,0.6,6.8,12.1,31.1
2010,10,21,294,19,45,0.3,6.4,11.8,31.1
2010,10,21,294,20,15,2,5.8,11.6,31.1
2010,10,21,294,20,45,0.3,4.9,11.3,31.1
2010,10,21,294,21,45,0.5,3.7,10.8,31.1
2010,10,21,294,22,15,0.3,3.2,10.6,31.1
2010,10,21,294,22,45,0.5,2.7,10.4,31.1
2010,10,21,294,23,15,0.2,1.8,10.2,31.2
2010,10,22,295,1,15,0.8,-0.2,9.5,31.2
2010,10,22,295,4,45,2.3,-1.9,8.6,31.4
2010,10,22,295,17,45,0.3,12.8,13.2,31.6
2010,10,22,295,18,15,2.1,14,13,31.5
2010,10,22,295,18,45,0.8,14.3,12.9,31.5
2010,10,22,295,19,15,0.7,14.4,12.9,31.4
2010,10,22,295,19,45,0.7,13.6,12.9,31.4
2010,10,22,295,20,15,0.5,13.1,12.8,31.3
2010,10,22,295,20,45,0.6,12.1,12.7,31.3
2010,10,22,295,21,15,0.4,11.9,12.6,31.3
2010,10,22,295,21,45,0.5,11.5,12.5,31.2
2010,10,22,295,22,15,0.6,11.4,12.4,31.2
2010,10,22,295,22,45,0.6,11,12.3,31.2
2010,10,22,295,23,15,0.7,10.8,12.2,31.2
2010,10,22,295,23,45,1,10.5,12.2,31.2
2010,10,23,296,0,15,1,10.5,12.1,31.2
2010,10,23,296,0,45,0.9,10.9,12.1,31.1
2010,10,23,296,1,15,1,10.9,12.1,31.1
2010,10,23,296,1,45,0.9,11.5,12.1,31.1
2010,10,23,296,2,15,0.9,12,12.1,31.1
2010,10,23,296,2,45,1,11.9,12.2,31.1
2010,10,23,296,3,15,1.4,11.3,12.3,31.1
2010,10,23,296,4,15,0.7,11.7,12.3,31.1
2010,10,23,296,4,45,0.7,12.3,12.3,31.1
2010,10,23,296,5,15,0.6,12.2,12.3,31.1
2010,10,23,296,5,45,0.8,12.6,12.4,31.1
2010,10,23,296,18,15,8.4,15.4,15.3,31.6
2010,10,23,296,19,15,4.7,15.5,15.2,31.6
2010,10,23,296,19,45,2.4,15.1,15.1,31.6
2010,10,23,296,20,15,4.8,14.7,15.1,31.6
2010,10,23,296,21,15,3.1,14.9,15,31.6
2010,10,23,296,21,45,2.2,15.1,15,31.6
2010,10,23,296,22,15,3,15,14.9,31.6
2010,10,23,296,22,45,7.5,15.5,14.9,31.6
2010,10,23,296,23,15,2.6,16,14.9,31.6
2010,10,23,296,23,45,2,15.8,14.8,31.6
2010,10,24,297,0,15,1.4,15.4,14.8,31.6
2010,10,24,297,0,45,1.8,15.1,14.8,31.6
2010,10,24,297,1,15,2.1,14.7,14.7,31.6
2010,10,24,297,1,45,0.8,14.3,14.7,31.6
2010,10,24,297,2,15,2.2,14,14.7,31.6
2010,10,24,297,3,15,1.6,12.9,14.6,31.7
2010,10,24,297,3,45,2,13.3,14.6,31.7
2010,10,24,297,4,15,10.1,12.9,14.6,31.7
2010,10,24,297,4,45,4.9,12.8,14.5,31.7
2010,10,24,297,5,15,2.7,12.6,14.5,31.7
2010,10,24,297,5,45,2.4,12.5,14.4,31.7
2010,10,24,297,17,15,0.4,17.8,17,32.7
2010,10,24,297,17,45,0.3,17.3,17,32.7
2010,10,24,297,18,15,0.9,16.8,16.8,32.7
2010,10,24,297,19,45,1.9,16.5,16.4,32.7
2010,10,24,297,20,45,7.1,14.8,16.4,32.6
2010,10,24,297,21,15,4.2,14.6,16.4,32.6
2010,10,24,297,21,45,2.8,14.6,16.4,32.6
2010,10,24,297,22,15,2.3,14.6,16.4,32.6
2010,10,24,297,23,15,0.6,14.1,16.2,32.6
2010,10,25,298,1,15,2.2,12.7,15.7,32.6
2010,10,25,298,2,45,1.7,13.9,15.4,32.6
2010,10,25,298,3,15,3.4,13.6,15.4,32.6
2010,10,25,298,3,45,3.2,13.7,15.4,32.6
2010,10,25,298,4,15,2.4,13.4,15.4,32.6
2010,10,25,298,4,45,4.4,12.7,15.4,32.6
2010,10,25,298,5,15,0.9,12.1,15.3,32.6
2010,10,25,298,5,45,3.5,12,15.2,32.6
2010,10,25,298,17,15,3.7,18.5,18,33.5
2010,10,25,298,17,45,2.6,18.5,17.9,33.6
2010,10,25,298,18,15,2.6,18.6,17.8,33.6
2010,10,25,298,18,45,3.8,18.9,17.7,33.6
2010,10,25,298,19,15,3.3,18.9,17.7,33.6
2010,10,25,298,19,45,2.7,18.5,17.7,33.6
2010,10,25,298,20,15,3.8,18.4,17.6,33.6
2010,10,25,298,20,45,3.5,18.7,17.6,33.5
2010,10,25,298,21,15,3.3,18.9,17.6,33.5
2010,10,25,298,21,45,4.4,18.8,17.6,33.5
2010,10,25,298,22,15,2.7,18.7,17.6,33.5
2010,10,25,298,22,45,3.1,18.8,17.7,33.5
2010,10,25,298,23,15,3.1,18.9,17.7,33.5
2010,10,25,298,23,45,3.4,18.8,17.8,33.5
2010,10,26,299,0,15,4.2,18.9,17.8,33.6
2010,10,26,299,0,45,3,19.1,17.8,33.6
2010,10,26,299,1,15,3.2,19.2,17.9,33.6
2010,10,26,299,1,45,2.4,19.3,17.9,33.6
2010,10,26,299,2,15,2,19.4,18,33.6
2010,10,26,299,2,45,2.5,19.5,18,33.6
2010,10,26,299,3,15,2.3,19.7,18,33.6
2010,10,26,299,3,45,2.9,19.8,18.1,33.6
2010,10,26,299,4,15,2.8,20.1,18.1,33.7
2010,10,26,299,5,15,11.7,18.4,18.2,33.7
2010,10,26,299,17,15,1.4,11.1,15.2,34.4
2010,10,26,299,17,45,1.7,11.2,15,34.4
2010,10,26,299,18,15,1.7,11.3,14.9,34.4
2010,10,26,299,18,45,1.6,11.6,14.7,34.4
2010,10,26,299,19,15,1.6,11.2,14.6,34.4
2010,10,26,299,19,45,1.1,11.2,14.5,34.4
2010,10,26,299,20,15,1.1,10.6,14.3,34.4
2010,10,26,299,20,45,1.1,10.4,14.2,34.4
2010,10,26,299,21,15,0.7,10.3,14.1,34.5
2010,10,26,299,21,45,1,9.7,14,34.5
2010,10,26,299,22,15,1.4,10.1,13.9,34.5
2010,10,26,299,22,45,1,10.1,13.7,34.5
2010,10,26,299,23,15,1.5,10.4,13.6,34.5
2010,10,26,299,23,45,1.3,10.8,13.5,34.5
2010,10,27,300,0,15,1.2,10.9,13.4,34.5
2010,10,27,300,0,45,1.2,10.9,13.4,34.5
2010,10,27,300,1,15,1.1,10.6,13.3,34.5
2010,10,27,300,1,45,1.1,10.4,13.2,34.5
2010,10,27,300,2,15,1,10.1,13.1,34.5
2010,10,27,300,2,45,1.1,9.8,13,34.6
2010,10,27,300,3,15,1.2,9.6,12.9,34.6
2010,10,27,300,3,45,1.3,9.4,12.9,34.6
2010,10,27,300,4,15,1.1,9.3,12.8,34.6
2010,10,27,300,4,45,1,9.5,12.7,34.6
2010,10,27,300,5,15,1.2,9.6,12.6,34.6
2010,10,27,300,5,45,1.2,9.5,12.5,34.6
2010,10,27,300,17,15,1.1,11.1,13.6,34.6
2010,10,27,300,17,45,0.9,10.6,13.3,34.7
2010,10,27,300,18,15,1.7,9.2,13.2,34.7
2010,10,27,300,18,45,1.3,8.4,13,34.7
2010,10,27,300,19,15,1.5,8.1,12.9,34.7
2010,10,27,300,19,45,1.2,7.3,12.7,34.7
2010,10,27,300,20,15,1.1,6.3,12.5,34.7
2010,10,27,300,20,45,1.3,5.6,12.3,34.7
2010,10,27,300,21,15,1.3,4.9,12.1,34.7
2010,10,27,300,21,45,1.5,4.6,11.9,34.7
2010,10,27,300,22,15,1.5,4.5,11.8,34.7
2010,10,27,300,22,45,1.5,4.4,11.6,34.7
2010,10,27,300,23,15,1.7,4.4,11.5,34.7
2010,10,27,300,23,45,1.9,4.4,11.4,34.7
2010,10,28,301,0,15,1.5,4.3,11.4,34.7
2010,10,28,301,0,45,1.9,4.2,11.3,34.7
2010,10,28,301,1,15,6.7,3.9,11.2,34.7
2010,10,28,301,1,45,0.9,3.9,11.1,34.7
2010,10,28,301,2,45,1.1,4.1,11,34.7
2010,10,28,301,3,15,0.8,3.4,11,34.7
2010,10,28,301,3,45,0.8,2.9,10.9,34.7
2010,10,28,301,4,15,1.4,3.3,10.7,34.7
2010,10,28,301,4,45,1.1,3.6,10.7,34.7
2010,10,28,301,5,15,1,3.6,10.6,34.7
2010,10,28,301,5,45,1.3,3.7,10.6,34.7
2010,10,28,301,17,15,1,3.4,11,34.6
2010,10,28,301,17,45,1.3,3.1,10.8,34.6
2010,10,28,301,18,15,1.3,3,10.7,34.6
2010,10,28,301,18,45,1.3,2.9,10.6,34.7
2010,10,28,301,19,15,1.3,2.7,10.5,34.7
2010,10,28,301,19,45,1.2,2.6,10.4,34.7
2010,10,28,301,20,15,1.1,2.4,10.3,34.7
2010,10,28,301,20,45,1.5,2.2,10.2,34.7
2010,10,28,301,21,15,1.4,2,10.2,34.6
2010,10,28,301,21,45,1,1.9,10.1,34.6
2010,10,28,301,22,15,1.2,1.9,10,34.6
2010,10,28,301,22,45,1.3,1.9,9.9,34.6
2010,10,28,301,23,15,1.1,1.6,9.9,34.6
2010,10,28,301,23,45,1.1,1.4,9.8,34.6
2010,10,29,302,0,15,1.2,1.2,9.7,34.6
2010,10,29,302,0,45,1,1.2,9.6,34.6
2010,10,29,302,1,15,1.5,1.2,9.6,34.6
2010,10,29,302,1,45,1.1,1.1,9.5,34.6
2010,10,29,302,2,15,1.2,0.6,9.5,34.6
2010,10,29,302,2,45,0.6,-0.3,9.3,34.6
2010,10,29,302,3,15,1.6,-0.8,9.1,34.6
2010,10,29,302,3,45,1,-1.5,8.9,34.6
2010,10,29,302,4,15,1,-2.3,8.8,34.6
2010,10,29,302,4,45,1.1,-3,8.6,34.6
2010,10,29,302,5,15,0.2,-3.3,8.4,34.6
2010,10,29,302,5,45,1.1,-3.5,8.2,34.7
2010,10,29,302,17,45,0.4,4.1,10.7,34.6
2010,10,29,302,18,15,0.5,3.9,10.3,34.6
2010,10,29,302,18,45,0.4,4,10.1,34.6
2010,10,29,302,19,15,0.5,4.2,9.9,34.6
2010,10,29,302,19,45,0.4,4.2,9.7,34.6
2010,10,29,302,20,15,0.8,4.4,9.6,34.6
2010,10,29,302,20,45,0.9,4.9,9.5,34.6
2010,10,29,302,21,15,0.7,5,9.4,34.6
2010,10,29,302,21,45,0.9,4.6,9.4,34.6
2010,10,29,302,22,15,0.7,4,9.3,34.6
2010,10,29,302,22,45,0.6,3.5,9.2,34.6
2010,10,29,302,23,15,0.5,2.8,9.1,34.6
2010,10,29,302,23,45,0.5,2.6,9.1,34.6
2010,10,30,303,0,15,0.7,2.1,8.9,34.6
2010,10,30,303,0,45,0.4,1.9,8.8,34.5
2010,10,30,303,1,15,0.8,2.3,8.7,34.5
2010,10,30,303,1,45,0.8,2.6,8.6,34.5
2010,10,30,303,2,15,0.5,2.4,8.6,34.5
2010,10,30,303,2,45,0.6,2.4,8.5,34.5
2010,10,30,303,3,15,0.5,2,8.5,34.5
2010,10,30,303,3,45,0.6,2.6,8.4,34.5
2010,10,30,303,4,15,0.7,2.7,8.4,34.5
2010,10,30,303,4,45,0.8,3.1,8.3,34.5
2010,10,30,303,5,15,0.6,3.4,8.3,34.5
2010,10,30,303,5,45,0.9,3.7,8.3,34.5
2010,10,30,303,17,15,0.6,12.5,12.3,34.5
2010,10,30,303,17,45,0.4,11.2,12.1,34.6
2010,10,30,303,18,15,1.5,10.6,11.9,34.6
2010,10,30,303,18,45,1.1,9.8,11.7,34.6
2010,10,30,303,19,15,1.1,8.6,11.5,34.6
2010,10,30,303,19,45,1.8,7.3,11.4,34.6
2010,10,30,303,20,15,1.6,6.5,11.2,34.6
2010,10,30,303,20,45,2.4,6.1,11.1,34.6
2010,10,30,303,21,15,3.6,6,10.9,34.6
2010,10,30,303,21,45,1.6,5.6,10.8,34.6
2010,10,30,303,22,15,1.6,4.8,10.7,34.6
2010,10,30,303,22,45,1.3,4,10.5,34.5
2010,10,30,303,23,15,1.3,3.4,10.4,34.5
2010,10,30,303,23,45,1.6,3.1,10.2,34.5
2010,10,31,304,0,15,2.1,2.8,10,34.5
2010,10,31,304,0,45,1.3,2.4,9.9,34.5
2010,10,31,304,1,15,2,2.4,9.7,34.5
2010,10,31,304,1,45,1.3,1.6,9.6,34.5
2010,10,31,304,2,15,1.7,1.9,9.5,34.5
2010,10,31,304,2,45,1.3,1.4,9.4,34.5
2010,10,31,304,3,15,1.3,1.7,9.3,34.5
2010,10,31,304,3,45,1.5,1.3,9.2,34.5
2010,10,31,304,4,15,1.4,1.1,9.1,34.5
2010,10,31,304,4,45,1,0.9,9,34.4
2010,10,31,304,5,15,1.2,0.5,8.9,34.4
2010,10,31,304,5,45,0.9,0.1,8.8,34.4
2010,10,31,304,17,15,2.8,5.2,10.8,34.3
2010,10,31,304,17,45,1.3,4.6,10.6,34.3
2010,10,31,304,18,15,1.2,4,10.3,34.3
2010,10,31,304,18,45,1.5,3.6,10.1,34.3
2010,10,31,304,19,15,1.3,3.4,9.9,34.3
2010,10,31,304,19,45,1.5,3,9.7,34.3
2010,10,31,304,20,15,1.4,2.6,9.5,34.3
2010,10,31,304,20,45,1,2.4,9.4,34.3
2010,10,31,304,21,15,0.1,2.3,9.2,34.3
2010,10,31,304,21,45,1,1.5,9,34.3
2010,10,31,304,23,45,0.6,-0.8,8.3,34.3
2010,11,1,305,0,15,2.3,-1.2,8.1,34.3
2010,11,1,305,1,45,0.7,-1,7.7,34.2
